red_izo,CJ UZ Z,AJ UZ Z,CJ PP Z,AJ PP Z,MA DT Z,CJ DT Z,AJ DT Z,www,adresa,nazev_plny,red_naz,KODOK,NAZOK,NAZKR
600013006,37.6,42.4,51.1,53.8,53.8,42.2,41.5,www.ssis.cz,"E. Krásnohorské 2069, Dvůr Králové nad Labem","Střední škola informatiky a služeb, Dvůr Králové nad Labem, Elišky Krásnohorské 2069",Střední škola informatiky a služeb,3610,Trutnov,Královéhradecký
600024695,,,,,,,,www.zvsdk.cz,"Přemyslova 479, Dvůr Králové nad Labem","Základní škola a Praktická škola, Dvůr Králové nad Labem, Přemyslova 479",Základní škola a  Praktická škola,3610,Trutnov,Královéhradecký
600013014,33.7,42.7,37.8,38.5,25.6,48.8,35.7,gymhost.cz,"Horská 309, Hostinné","Gymnázium a Střední odborná škola, Hostinné, Horská 309",Gymnázium a Střední odborná škola,3610,Trutnov,Královéhradecký
600024679,,,,,,,,www.ouhostinne.cz,"Mládežnická 329, Hostinné","Odborné učiliště a Základní škola Sluneční, Hostinné",Odborné učiliště a Základní škola,3610,Trutnov,Královéhradecký
600029867,,,,,,,,,"B. Smetany 474, Hostinné","Výchovný ústav, střední škola a školní jídelna, Hostinné, B. Smetany 474","Výchovný ústav, střední škola a ŠJ",3610,Trutnov,Královéhradecký
600024687,,,,,,,,www.oajl.cz,"Obchodní 282, Janské Lázně","Obchodní akademie, odborná škola a praktická škola pro tělesně postižené, Janské Lázně, Obchodní 282","OA, OŠ a prakt. škola pro těl. postižené",3610,Trutnov,Královéhradecký
651014271,43.5,59.1,42.9,33.1,37.7,39.7,39.8,www.sosoom-svatonovice.cz,"17. listopadu 177, Malé Svatoňovice","Bezpečnostně právní akademie, s.r.o., střední škola","Bezpečnostně právní akademie, stř. škola",3610,Trutnov,Královéhradecký
600012913,36.8,45.1,34.8,27.6,,42.4,32.7,www.sosptu.cz,"Polská 357, Trutnov",CZECH SALES ACADEMY Trutnov - střední odborná škola s.r.o.,"CZECH SALES ACADEMY Trutnov, s.r.o.",3610,Trutnov,Královéhradecký
600012905,51.9,48.3,58.2,39.2,54.9,52.6,45.9,www.clatrutnov.cz,"Lesnická 9, Trutnov",Česká lesnická akademie Trutnov - střední škola a vyšší odborná škola,Čes. lesn. akademie Trutnov  - SŠ a VOŠ,3610,Trutnov,Královéhradecký
600012875,48.3,75.2,66.1,55.8,77.8,72.7,61.3,www.gymnaziumtu.cz,"Jiráskovo náměstí 325, Trutnov","Gymnázium, Trutnov, Jiráskovo náměstí 325",Gymnázium,3610,Trutnov,Královéhradecký
600024610,,,,,,,,speczstrutnov.cz,"Horská 160, Trutnov","Mateřská škola, Základní škola a Praktická škola, Trutnov","Mateř. škola, Zákl. škola a Prakt. škola",3610,Trutnov,Královéhradecký
600012883,35.3,33.3,53.6,68.0,51.5,43.2,42.8,www.oatrutnov.cz,"Malé náměstí 158, Trutnov","Obchodní akademie, Trutnov, Malé náměstí 158",Obchodní akademie,3610,Trutnov,Královéhradecký
600012921,31.2,40.2,24.7,28.3,22.5,28.0,18.5,www.sou-trutnov.cz,"Volanovská 243, Trutnov","Střední odborná škola a Střední odborné učiliště, Trutnov, Volanovská 243",SOŠ a SOU,3610,Trutnov,Královéhradecký
610200381,46.9,37.0,48.8,46.7,53.3,48.7,57.9,www.spstrutnov.cz,"Školní 101, Trutnov","Střední průmyslová škola, Trutnov, Školní 101",Střední průmyslová škola,3610,Trutnov,Královéhradecký
600019829,36.0,48.6,47.9,50.4,46.9,44.0,36.1,www.szstrutnov.cz,"Procházkova 303, Trutnov","Vyšší odborná škola zdravotnická a Střední zdravotnická škola, Trutnov, Procházkova 303",VOŠ zdravotnická a Střední zdrav. škola,3610,Trutnov,Královéhradecký
691002142,62.7,52.5,55.9,54.8,71.8,49.5,37.0,gymsos-upice.cz,"Havlíčkova 812, Úpice",Městské gymnázium a střední odborná škola Úpice,Městské gymnázium a SOŠ,3610,Trutnov,Královéhradecký
600012891,54.7,55.7,69.6,61.4,65.7,67.0,66.6,http://www.gymvr.cz,"Komenského 586, Vrchlabí","Gymnázium, Vrchlabí, Komenského 586",Gymnázium,3610,Trutnov,Královéhradecký
600012930,18.4,67.4,41.2,26.2,31.3,18.8,48.7,www.sossou.cz,"Krkonošská 265, Vrchlabí","Střední odborná škola a Střední odborné učiliště, Vrchlabí, Krkonošská 265",SOŠ a SOU,3610,Trutnov,Královéhradecký
600024636,,,,,,,,www.specialniskolavrchlabi.cz,"Komenského 616, Vrchlabí",Základní škola speciální a praktická škola Diakonie ČCE Vrchlabí,ZŠ speciální a prakt. škola Diakonie ČCE,3610,Trutnov,Královéhradecký
600013022,60.6,59.9,69.8,75.3,78.4,77.6,67.4,www.gymnct.cz,"Tyršovo náměstí 970, Česká Třebová","Gymnázium, Česká Třebová, Tyršovo náměstí 970",Gymnázium,3611,Ústí nad Orlicí,Pardubický
600013162,33.8,49.7,31.4,36.6,50.7,38.3,52.3,http://www.vda.cz,"Habrmanova 1540, Česká Třebová",Vyšší odborná škola a Střední škola technická Česká Třebová,VOŠ a SŠ technická,3611,Ústí nad Orlicí,Pardubický
600013031,31.5,42.3,37.5,42.4,26.2,35.0,39.6,http://www.oa-chocen.cz,"T. G. Masaryka 1000, Choceň",Obchodní akademie a Střední odborná škola cestovního ruchu Choceň,Obchodní akademie a SOŠ cest. ruchu,3611,Ústí nad Orlicí,Pardubický
600104257,35.1,39.6,52.7,56.1,49.8,28.5,77.7,www.gymnkral.orlicko.cz,"Moravská 647, Králíky",Gymnázium a základní škola Králíky,Gymnázium a základní škola Králíky,3611,Ústí nad Orlicí,Pardubický
600013090,22.6,23.6,37.7,8.8,12.8,27.1,23.1,http://www.alberon.cz/soukraliky,"Předměstí 427, Králíky","Střední odborné učiliště opravárenské, Králíky, Předměstí 427",Střední odborné učiliště opravárenské,3611,Ústí nad Orlicí,Pardubický
600013057,44.2,55.2,62.5,68.4,79.1,70.9,61.4,www.gymla.cz,"nám. Jana Marka Marků 113, Lanškroun","Gymnázium, Lanškroun, nám. Jana Marka Marků 113",Gymnázium,3611,Ústí nad Orlicí,Pardubický
600171833,32.6,20.7,46.1,14.8,42.4,28.1,15.0,http://www.spslan.cz,"Kollárova 445, Lanškroun",Střední odborná škola a Střední odborné učiliště Lanškroun,SOŠ a SOU Lanškroun,3611,Ústí nad Orlicí,Pardubický
600013146,55.8,32.9,57.3,28.5,32.2,26.6,25.7,http://www.szes-la.cz,"Dolní Třešňovec 17, Lanškroun",Střední škola zemědělská a veterinární Lanškroun,Střední škola zemědělská a veterinární,3611,Ústí nad Orlicí,Pardubický
600013120,36.7,59.8,50.3,57.5,74.7,72.4,55.9,http://www.lsg.cz,"Václavské náměstí 1, Letohrad",Letohradské soukromé gymnázium o.p.s.,Letohradské soukromé gymnázium o.p.s.,3611,Ústí nad Orlicí,Pardubický
600013201,35.5,58.2,39.2,70.3,58.1,42.2,74.5,www.pssletohrad.cz,"Komenského 472, Letohrad",Průmyslová střední škola Letohrad,Průmyslová střední škola Letohrad,3611,Ústí nad Orlicí,Pardubický
600013065,43.5,72.3,64.9,71.7,70.8,73.9,69.9,http://www.gymuo.cz,"T. G. Masaryka 106, Ústí nad Orlicí","Gymnázium, Ústí nad Orlicí, T. G. Masaryka 106",Gymnázium,3611,Ústí nad Orlicí,Pardubický
600024814,,,,,,,,http://www.specialnizs-ustino.cz,"Lázeňská 206, Ústí nad Orlicí","Speciální základní škola, mateřská škola a praktická škola Ústí nad Orlicí","Speciální ZŠ, MŠ a praktická škola",3611,Ústí nad Orlicí,Pardubický
600013197,40.4,57.7,32.3,43.0,38.3,40.5,51.8,http://www.skola-auto.cz,"Dukelská 313, Ústí nad Orlicí",Střední škola automobilní Ústí nad Orlicí,Střední škola automobilní,3611,Ústí nad Orlicí,Pardubický
600013138,59.8,38.2,66.4,41.7,30.8,35.3,32.0,http://www.ssup.cz,"Zahradní 541, Ústí nad Orlicí",Střední škola uměleckoprůmyslová Ústí nad Orlicí,Střední škola uměleckoprůmyslová,3611,Ústí nad Orlicí,Pardubický
600019837,30.5,39.5,47.8,19.5,55.1,35.9,16.5,http://www.szsuo.cz,"Smetanova 838, Ústí nad Orlicí","Střední zdravotnická škola, Ústí nad Orlicí, Smetanova 838",Střední zdravotnická škola,3611,Ústí nad Orlicí,Pardubický
600013073,44.5,65.6,67.1,75.3,79.9,70.1,67.1,http://www.gvmyto.cz,"nám. Vaňorného 163, Vysoké Mýto",Gymnázium Vysoké Mýto,Gymnázium,3611,Ústí nad Orlicí,Pardubický
600170993,35.0,32.9,21.0,91.0,43.0,34.2,48.7,http://www.isstvm.cz,"Mládežnická 380, Vysoké Mýto","Integrovaná střední škola technická, Vysoké Mýto, Mládežnická 380",Integrovaná střední škola technická,3611,Ústí nad Orlicí,Pardubický
600013103,53.5,61.8,56.4,43.5,,48.2,75.0,http://www.sspo.cz,"Generála Závady 118/IV, Vysoké Mýto","Střední škola podnikání Vysoké Mýto, s.r.o.","SŠ podnikání Vysoké Mýto, s.r.o.",3611,Ústí nad Orlicí,Pardubický
600170977,32.8,37.6,41.9,38.8,67.0,48.4,44.3,http://www.stavebniskola.cz,"Komenského 1, Vysoké Mýto",Vyšší odborná škola stavební a Střední škola stavební Vysoké Mýto,VOŠ stavební a Střední škola stavební,3611,Ústí nad Orlicí,Pardubický
600013081,32.4,70.6,57.9,70.3,78.4,70.5,70.1,http://www.gyzamb.cz,"Nádražní 48, Žamberk","Gymnázium, Žamberk, Nádražní 48",Gymnázium,3611,Ústí nad Orlicí,Pardubický
600024792,,,,,,,,http://www.oupszamberk.cz,"Tyršova 214, Žamberk",Speciální střední škola a základní škola Žamberk,Speciální střední škola a základní škola,3611,Ústí nad Orlicí,Pardubický
600013171,14.4,18.9,19.6,19.3,42.9,30.6,32.6,http://zamek.zamberk.cz,"Zámek 1, Žamberk","Střední škola obchodu, řemesel a služeb Žamberk","Střední škola obchodu, řemesel a služeb",3611,Ústí nad Orlicí,Pardubický
600013235,38.6,43.1,54.0,46.6,77.0,75.2,55.7,,"Seifertova 13, Blansko",Gymnázium Blansko,Gymnázium Blansko,3701,Blansko,Jihomoravský
600013243,39.7,46.2,49.2,49.3,61.7,46.8,35.6,www.oabk.cz,"Nad Čertovkou 18, Blansko","Obchodní akademie a Střední zdravotnická škola, Blansko, Nad Čertovkou 18",Obchodní akademie a SZdŠ,3701,Blansko,Jihomoravský
600013391,25.3,40.0,33.0,23.9,24.4,40.9,31.0,www.sosblansko.cz,"Bezručova 33, Blansko",Střední škola technická a gastronomická Blansko,SŠ technická a gastronomická,3701,Blansko,Jihomoravský
600013383,53.9,27.0,36.5,22.9,,26.8,23.5,www.gastronomicka-skola.cz,"Masarykova 12, Blansko","Střední škola gastronomická, s.r.o.","Střední škola gastronomická, s.r.o.",3701,Blansko,Jihomoravský
600013294,55.8,60.2,67.6,72.2,84.3,79.8,66.9,www.gymbos.cz,"Palackého náměstí 1, Boskovice","Gymnázium, Boskovice, Palackého náměstí 1",Gymnázium,3701,Blansko,Jihomoravský
600024849,,,,,,,,www.zspboskovice.cz,"Štefánikova 2, Boskovice","Mateřská škola, Základní škola a Praktická škola, Boskovice, Štefánikova 2","MŠ, Základní škola a Praktická škola",3701,Blansko,Jihomoravský
600013278,41.2,53.7,44.9,32.7,31.2,30.9,37.5,www.soubce.cz,"nám. 9. května 2a, Boskovice","Střední odborná škola a Střední odborné učiliště André Citroëna, Boskovice, nám. 9. května 2a",SOŠ a SOU André Citroëna,3701,Blansko,Jihomoravský
600013324,31.9,25.3,62.6,36.4,36.2,31.6,23.2,www.ssspm.cz,"Havlíčkova 16, Boskovice","Soukromá střední škola podnikání a managementu, o. p. s.",Soukr. SŠ podnikání a managementu,3701,Blansko,Jihomoravský
600013367,40.6,61.4,54.0,47.9,24.5,36.6,43.6,spgs-bce.cz,"Komenského 5, Boskovice","Střední pedagogická škola, Boskovice, Komenského 5",Střední pedagogická škola,3701,Blansko,Jihomoravský
600171779,38.7,37.3,39.7,30.5,41.8,38.5,35.0,www.vassboskovice.cz,"Hybešova 53, Boskovice","Vyšší odborná škola ekonomická a zdravotnická a Střední škola, Boskovice, Hybešova 53",VOŠ ekon. a zdravotnická a Střední škola,3701,Blansko,Jihomoravský
600171841,34.8,65.0,28.6,43.1,58.1,43.1,58.5,www.spsjedovnice.cz,"Na Větřáku 463, Jedovnice","Střední průmyslová škola, Jedovnice, Na Větřáku 463",Střední průmyslová škola,3701,Blansko,Jihomoravský
600013359,29.6,38.2,31.9,25.5,43.6,29.6,17.5,stredni-skola.cz,"Tyršova 500, Letovice",Masarykova střední škola Letovice,Masarykova střední škola,3701,Blansko,Jihomoravský
600024903,,,,,,,,www.vuolesnice.cz,"Trpínská 317, Olešnice na Moravě","Výchovný ústav a střední škola, Olešnice na Moravě, Trpínská 317",Výchovný ústav a střední škola,3701,Blansko,Jihomoravský
600013260,49.2,43.5,73.9,57.0,66.0,56.1,57.0,www.gymnaziumrajec.cz,"Komenského  240, Rájec-Jestřebí","Gymnázium a Mateřská škola Rájec-Jestřebí, obecně prospěšná společnost","Gymnázium a MŠ, o.p.s.",3701,Blansko,Jihomoravský
600013341,19.6,14.0,38.8,38.5,23.5,27.5,10.3,www.zameklomnice.cz,"Zámek 35, Lomnice u Tišnova","Střední odborné učiliště a Střední odborná škola SČMSD, Lomnice u Tišnova, s.r.o.","SOU a SOŠ SČMSD, s.r.o.",3701,Blansko,Jihomoravský
600013847,27.5,42.9,28.7,27.1,31.8,41.9,37.4,www.soubosonohy.cz,"Pražská 38b, Brno",Střední škola stavebních řemesel Brno - Bosonohy,SŠ stavebních řemesel,3702,Brno-město,Jihomoravský
600013863,54.3,57.9,67.8,81.7,76.9,79.1,85.1,www.gyby.cz,"Vejrostova 2, Brno","Klasické a španělské gymnázium, Brno - Bystrc, Vejrostova 2",Klasické a španělské gymnázium,3702,Brno-město,Jihomoravský
600013855,41.4,40.7,29.7,26.0,42.8,30.2,37.8,www.sos-soubrno.cz,"Trnkova 113, Brno","Střední škola strojírenská a elektrotechnická, Brno, Trnkova 113",SŠ strojírenská a elektrotechnická,3702,Brno-město,Jihomoravský
600019853,40.3,28.8,49.8,42.0,8.4,46.8,25.0,http://eabrno.cz,"Šimáčkova 1, Brno",Střední zdravotnická škola Evangelické akademie,Střední zdravotnická škola Evangel.akad.,3702,Brno-město,Jihomoravský
600171787,24.3,24.5,30.5,18.9,16.6,18.3,13.9,www.vesnabrno.cz,"Údolní 10, Brno","Střední škola sociálních a zdravotnických služeb Vesna, o.p.s.","SŠ sociál. a zdravot.služeb Vesna,o.p.s.",3702,Brno-město,Jihomoravský
600013715,37.5,44.2,31.9,32.2,56.0,39.8,57.6,"sosoom-brno.cz, bpa-brno.cz","Zoubkova 20, Brno","Bezpečnostně právní akademie Brno, s.r.o., střední škola","Bezpečnost. práv. akad. Brno, s.r.o., SŠ",3702,Brno-město,Jihomoravský
600013413,61.5,72.2,92.5,86.8,89.5,88.4,87.2,www.gyrec.cz,"Terezy Novákové 2, Brno",Gymnázium Brno-Řečkovice,Gymnázium Brno-Řečkovice,3702,Brno-město,Jihomoravský
600013685,68.1,47.8,53.7,34.4,,39.9,39.9,"www.ssum.cz,","Táborská 185, Brno","Střední škola uměleckomanažerská, s.r.o.","Střední škola uměleckomanažerská, s.r.o.",3702,Brno-město,Jihomoravský
600013405,61.0,78.0,70.3,69.4,84.1,76.7,68.4,www.bigy.cz,"Barvičova 85, Brno",Biskupské gymnázium Brno,Biskupské gymnázium,3702,Brno-město,Jihomoravský
600019900,45.3,58.8,61.8,60.0,20.5,31.7,37.1,www.grohova.cz,"Grohova 14/16, Brno",Církevní střední zdravotnická škola s.r.o.,Církev.střední zdravotnická škola s.r.o.,3702,Brno-město,Jihomoravský
600013740,46.4,61.5,57.6,55.7,67.5,67.4,54.9,www.cmsps.cz,"Lerchova 63, Brno",Cyrilometodějské gymnázium a střední odborná škola pedagogická Brno,Cyrilomet.gymnázium a SOŠ pedagog. Brno,3702,Brno-město,Jihomoravský
600013669,44.2,49.2,51.1,62.8,52.7,54.8,69.4,www.educanet.cz,"Arménská 21/573, Brno","EDUCAnet - Střední odborná škola a gymnázium Brno, o.p.s.","EDUCAnet - SOŠ a gymnázium Brno, o.p.s.",3702,Brno-město,Jihomoravský
600013758,48.8,60.6,61.3,68.9,63.2,68.1,71.0,www.eko-g.cz,"Labská 27, Brno",EKO GYMNÁZIUM BRNO o.p.s.,EKO GYMNÁZIUM o.p.s.,3702,Brno-město,Jihomoravský
600013537,24.3,69.4,49.2,63.7,,62.2,61.0,http://www.sssbrno.cz/gl,"Bzenecká 23, Brno","Gymnázium Globe, s.r.o.","Gymnázium Globe, s.r.o.",3702,Brno-město,Jihomoravský
600013693,26.7,47.6,26.7,52.8,,56.9,62.8,www.gymnaziumhady.cz,"Horníkova 1, Brno","Gymnázium Hády, s.r.o.","Gymnázium Hády, s.r.o.",3702,Brno-město,Jihomoravský
600024938,42.5,47.8,60.8,46.7,83.4,65.5,61.9,www.integra.cz,"Rašelinová 11, Brno","Gymnázium INTEGRA BRNO, s.r.o.","Gymnázium INTEGRA BRNO, s.r.o.",3702,Brno-město,Jihomoravský
600013961,45.6,42.6,60.4,67.4,53.6,61.5,59.1,www.skolskykomplex.cz,"Mendlovo nám. č.p.1, č.o. 3/4, Brno","Gymnázium J. G. Mendela a jeho zařízení a Základní umělecká škola, školská právnická osoba",Gymnázium J.G.Mendela a jeho zař. a ZUŠ,3702,Brno-město,Jihomoravský
600013626,55.6,71.5,74.6,68.0,84.4,76.5,74.9,www.gml.cz,"Žižkova 55, Brno","Gymnázium Matyáše Lercha, Brno, Žižkova 55",Gymnázium Matyáše Lercha,3702,Brno-město,Jihomoravský
600013651,53.0,36.4,59.7,57.8,73.5,66.8,50.0,www.gymum.cz,"Kristenova 27, Brno","Gymnázium P. Křížkovského s uměleckou profilací, s.r.o.","Gymnázium P.Křížk. s uměl.profil.,s.r.o.",3702,Brno-město,Jihomoravský
600013421,55.4,54.4,61.1,48.9,73.5,69.6,63.4,www.gymelg.cz,"Elgartova 689/3, Brno","Gymnázium, Brno, Elgartova 3",Gymnázium,3702,Brno-město,Jihomoravský
600013448,43.7,58.6,63.0,49.9,77.0,76.3,75.8,www.gvid.cz,"Vídeňská 47, Brno","Gymnázium, Brno, Vídeňská 47",Gymnázium,3702,Brno-město,Jihomoravský
600013464,40.5,60.6,71.1,70.1,75.4,74.7,72.8,,"Křenová 36, Brno","Gymnázium, Brno, Křenová 36",Gymnázium,3702,Brno-město,Jihomoravský
600013472,62.4,72.5,81.2,77.0,78.2,74.9,78.8,www.gymnaslo.cz,"Slovanské náměstí 7, Brno","Gymnázium, Brno, Slovanské náměstí 7",Gymnázium,3702,Brno-město,Jihomoravský
600013481,46.5,70.7,69.7,70.0,85.3,81.9,78.0,www.jaroska.cz,"třída Kapitána Jaroše 14, Brno","Gymnázium, Brno, třída Kapitána Jaroše 14",Gymnázium,3702,Brno-město,Jihomoravský
600013880,31.6,43.6,42.1,34.4,32.8,35.5,46.6,www.hotskolabrno.cz,"Bosonožská 9, Brno",Hotelová škola s.r.o.,Hotelová škola s.r.o.,3702,Brno-město,Jihomoravský
600013898,43.8,48.5,53.6,61.9,65.3,55.3,62.9,www.skolskykomplex.cz,"Mendlovo nám. 1/ 3,4, Brno","I. Německé zemské gymnasium, základní škola a mateřská škola, o.p.s.","I. Něm. zem. gymnasium, ZŠ a MŠ, o.p.s.",3702,Brno-město,Jihomoravský
600171850,33.8,37.1,43.4,40.7,35.9,35.0,60.2,www.issabrno.cz,"Křižíkova 15, Brno","Integrovaná střední škola automobilní, Brno, Křižíkova 15",ISŠ automobilní,3702,Brno-město,Jihomoravský
600013677,55.7,68.5,76.5,60.2,72.1,64.9,66.4,http://www.mgbrno.cz/,"Veveří 30, Brno",Moravské gymnázium Brno s.r.o.,Moravské gymnázium Brno s.r.o.,3702,Brno-město,Jihomoravský
610300733,,,,,,,,www.ibsenka.cz,"Ibsenova 1, Brno","Mateřská škola speciální, Základní škola speciální a Praktická škola, Brno, Ibsenova 1","MŠ speciální, ZŠ speciální a Prakt.škola",3702,Brno-město,Jihomoravský
600024997,,,,,,,,www.skolaelpis.cz,"Koperníkova 2/4, Brno","Mateřská škola speciální, Základní škola speciální a Praktická škola ELPIS, Brno, Koperníkova 2/4","MŠ speciální, ZŠ speciální a PrŠ ELPIS",3702,Brno-město,Jihomoravský
600013502,47.3,49.1,53.2,44.6,55.1,57.4,49.2,www.oakobrno.cz,"Kotlářská 9, Brno","Obchodní akademie, Střední odborná škola knihovnická a Vyšší odborná škola Brno","OA, SOŠ knihovnická a  VOŠ",3702,Brno-město,Jihomoravský
600013839,34.4,38.2,23.4,31.1,52.4,25.3,34.8,www.skolyjh.cz,"Střední 59, Brno","Obchodní akademie ELDO, o.p.s.","Obchodní akademie ELDO, o.p.s.",3702,Brno-město,Jihomoravský
600025055,,,,,,,,,"Lomená 44, Brno","Odborné učiliště a Praktická škola, Brno, Lomená 44",Odborné učiliště a Praktická škola,3702,Brno-město,Jihomoravský
600013731,41.3,39.7,58.9,24.0,22.1,29.8,43.8,www.sos-morava.cz,"Řehořova 5, Brno",Střední odborná škola MORAVA o.p.s.,SOŠ Morava o.p.s.,3702,Brno-město,Jihomoravský
600013979,37.1,30.0,46.9,24.3,30.2,22.5,26.9,www.skolyjh.cz,"Střední 59, Brno","Střední odborné učiliště tradičních řemesel a Vyšší odborná škola, spol. s r.o.","SOU tradičních řemesel a VOŠ, s.r.o.",3702,Brno-město,Jihomoravský
600013600,26.2,25.2,40.6,35.3,23.6,35.4,31.4,www.ssosz.cz,"Cejl 61, Brno","Soukromá střední odborná škola živnostenská Brno, s.r.o.","Soukromá SOŠ živnostenská Brno, s.r.o.",3702,Brno-město,Jihomoravský
